id;spkid;full_name;pdes;name;prefix;neo;pha;h;diameter;albedo;diameter_sigma;orbit_id;epoch;epoch_mjd;epoch_cal;equinox;e;a;q;i;om;w;ma;ad;n;tp;tp_cal;per;per_y;moid;moid_ld;sigma_e;sigma_a;sigma_q;sigma_i;sigma_om;sigma_w;sigma_ma;sigma_ad;sigma_n;sigma_tp;sigma_per;class;rms;class_description
a0000152;2000152;   152 Atala;152;Atala;;N;N;8.3;58.964;0.257;0.51;JPL 40;2459000.5;59000;20200531;J2000;0.0809762061480813;3.137731361235214;2.883649779690531;12.12400984323915;39.8997363939886;59.20472410357304;301.1638175258587;3.391812942779896;0.1773292740708746;2459332.2905787546;20210427.7905788;2030.121658627644;5.55817018104762;1.9223;748.101491;3.8877e-08;1.6328e-08;1.2661e-07;5.3653e-06;2.0371e-05;3.8806e-05;3.3738e-05;1.765e-08;1.3842e-09;0.00019107;1.5846e-05;MBA;0.4112;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000153;2000153;   153 Hilda;153;Hilda;;N;N;7.6;170.63;0.0618;3.3;JPL 41;2459000.5;59000;20200531;J2000;0.1402833765469989;3.979001314315939;3.420813574658752;7.82473284593624;228.1318919614637;39.05005486246291;224.9811884425856;4.537189053973125;0.1241775108142624;2460087.8048644;20230523.3048644;2899.075667078457;7.93723659706628;2.41011;937.9425087;4.2132e-08;2.8192e-08;1.6717e-07;4.4972e-06;3.2057e-05;3.5779e-05;1.9026e-05;3.2147e-08;1.3197e-09;0.00015968;3.081e-05;OMB;0.43999;Outer Main-Belt Asteroid (3.0–3.5 AU from Sun)
a0000154;2000154;   154 Bertha;154;Bertha;;N;N;7.7;192.611;0.044;2.189;JPL 40;2459000.5;59000;20200531;J2000;0.07673548766061745;3.195094080263588;2.94991697789301;20.97364351255387;36.7260595654465;160.4968442993846;5.655278240560457;3.440271182634167;0.1725752845022602;2458967.730080154;20200428.2300802;2086.0461046801;5.71128296969227;1.95131;759.3913127;4.6977e-08;1.4029e-08;1.509e-07;5.1093e-06;1.2254e-05;3.326e-05;3.0909e-05;1.5105e-08;1.1366e-09;0.00017909;1.3739e-05;MBA;0.42975;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000155;2000155;   155 Scylla;155;Scylla;;N;N;11.2;39.605;0.027;0.198;JPL 36;2459000.5;59000;20200531;J2000;0.2757807360782232;2.759568178657753;1.998532435089476;11.37060184087259;40.95338341450753;46.06285318574558;175.0298815797678;3.52060392222603;0.215001941360621;2458186.414878386;20180308.9148784;1674.403485483766;4.58426690070846;1.03225;401.7207325;3.3818e-08;8.4334e-09;9.4027e-08;5.1113e-06;1.7547e-05;1.9607e-05;8.6909e-06;1.0759e-08;9.8559e-10;3.8522e-05;7.6756e-06;MBA;0.42023;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000156;2000156;   156 Xanthippe;156;Xanthippe;;N;N;8.7;143.346;0.03;0.903;JPL 165;2459000.5;59000;20200531;J2000;0.2268090688012261;2.728019126160814;2.109279648484345;9.780587816069046;241.8326463572659;338.3125492501752;209.2866567700388;3.346758603837282;0.2187423923649387;2459689.4992451877;20220419.9992452;1645.771521961752;4.50587685684258;1.10408;429.6748136;3.3244e-08;8.5033e-09;9.1061e-08;3.8316e-06;2.2128e-05;2.3454e-05;9.2717e-06;1.0432e-08;1.0227e-09;4.3877e-05;7.6949e-06;MBA;0.42881;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000157;2000157;   157 Dejanira;157;Dejanira;;N;N;11.1;19.959;0.173;2.476;36;2459000.5;59000;20200531;J2000;0.1972997760016172;2.579741175427974;2.070758819373886;12.16186041052479;62.04384073259951;46.50334562327607;284.574672583407;3.088723531482062;0.2378701084663237;2459317.586194238;20210413.0861942;1513.431016284952;4.14354829920589;1.10694;430.7878398;4.2088e-08;9.7037e-09;1.086e-07;4.4405e-06;2.1952e-05;2.4258e-05;1.1769e-05;1.1618e-08;1.3421e-09;5.0264e-05;8.5392e-06;MBA;0.44029;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000158;2000158;   158 Koronis;158;Koronis;;N;N;9.2;39.025;0.213;0.462;JPL 31;2459000.5;59000;20200531;J2000;0.05207515213893295;2.86779122201818;2.718450557828886;1.005670452731154;277.7032752460857;146.4082147004761;295.274119838089;3.017131886207473;0.2029470660705614;2459319.4298639055;20210414.9298639;1773.861563856429;4.8565682788677;1.73168;673.9179056;3.7153e-08;1.0811e-08;1.0618e-07;4.1848e-06;0.00024442;0.0002482;4.3457e-05;1.1374e-08;1.1476e-09;0.00021447;1.0031e-05;MBA;0.47685;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000159;2000159;   159 Aemilia;159;Aemilia;;N;N;8.3;125.236;0.064;1.191;JPL 98;2459000.5;59000;20200531;J2000;0.1067231532408363;3.102132405101665;2.771063053058636;6.131077830388959;134.115802692126;333.1959155938113;106.6369070283983;3.433201757144693;0.1803904650873579;2458409.3550801356;20181017.8550801;1995.670889953426;5.46384911691561;1.78948;696.4119316;3.2212e-08;1.1221e-08;1.0111e-07;3.2087e-06;3.4307e-05;3.7927e-05;1.6365e-05;1.2418e-08;9.7874e-10;9.061e-05;1.0828e-05;MBA;0.44017;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000160;2000160;   160 Una;160;Una;;N;N;9.1;81.24;0.0625;2.1;JPL 36;2459000.5;59000;20200531;J2000;0.06703782677568283;2.727277346142613;2.544446599842661;3.824128312002973;8.586246991514276;52.13552107491889;91.55738088614305;2.910108092442566;0.2188316405863527;2458582.108122844;20190408.6081228;1645.100311067408;4.50403918156717;1.55892;606.6848964;3.3558e-08;8.3196e-09;9.1679e-08;4.2598e-06;5.5087e-05;6.3988e-05;3.2009e-05;8.8774e-09;1.0013e-09;0.0001464;7.5276e-06;MBA;0.45626;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000161;2000161;   161 Athor;161;Athor;;N;N;9.1;40.992;0.23;0.694;JPL 83;2459000.5;59000;20200531;J2000;0.1375591133457073;2.379611764408581;2.052274479989523;9.057057534516812;18.56556598807876;294.6780930671628;5.09647873955439;2.70694904882764;0.2685003850760174;2458981.5187283787;20200512.0187284;1340.780199991435;3.67085612591769;1.05861;411.9792537;3.2956e-08;7.0155e-09;8.1268e-08;4.3746e-06;2.1386e-05;2.838e-05;2.1221e-05;7.9805e-09;1.1874e-09;7.8996e-05;5.9293e-06;MBA;0.47191;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000162;2000162;   162 Laurentia;162;Laurentia;;N;N;8.9;97.021;0.051;0.493;44;2459000.5;59000;20200531;J2000;0.1815158157282541;3.014535823395141;2.467349894369528;6.091834033546091;35.45556325051951;115.9172007523053;203.634550510274;3.561721752420755;0.1883100072571393;2459830.8618685342;20220908.3618685;1911.741204005246;5.23406216017863;1.48535;578.0536595;3.3673e-08;1.0088e-08;1.015e-07;4.018e-06;3.6777e-05;3.8553e-05;1.1904e-05;1.1919e-08;9.4524e-10;6.4578e-05;9.5962e-06;MBA;0.41115;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000163;2000163;   163 Erigone;163;Erigone;;N;N;9.7;81.579;0.027;0.444;JPL 122;2459000.5;59000;20200531;J2000;0.1919485095235097;2.366236889696928;1.912041245540057;4.815900632870164;160.0471381567817;298.7456077232328;298.4248450023358;2.820432533853798;0.2707800990637491;2459227.8991154097;20210113.3991154;1329.492090610566;3.63995096676404;0.93433;363.6132061;2.9423e-08;4.4487e-09;6.9087e-08;3.5089e-06;3.1941e-05;3.2985e-05;9.221e-06;5.3026e-09;7.6363e-10;3.4191e-05;3.7493e-06;MBA;0.43065;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000164;2000164;   164 Eva;164;Eva;;N;N;8.8;100.254;0.049;0.937;JPL 76;2459000.5;59000;20200531;J2000;0.3467923700038698;2.631445926563734;1.718880557153667;24.47377851215774;76.8145015930781;284.0296540877403;182.5899797006396;3.5440112959738;0.2308938677038591;2459768.861767524;20220708.3617675;1559.15790912962;4.26874170877377;0.879404;342.23765468;3.4746e-08;1.0145e-08;9.2046e-08;4.1063e-06;1.0205e-05;1.1941e-05;1.0119e-05;1.3663e-08;1.3352e-09;4.6576e-05;9.0161e-06;MBA;0.38983;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000165;2000165;   165 Loreley;165;Loreley;;N;N;7.8;180.083;0.047;2.064;JPL 45;2459000.5;59000;20200531;J2000;0.08544985585882481;3.127255274766295;2.860031762303765;11.23775056351636;302.4484006491567;345.6759395081567;17.22122707176782;3.394478787228824;0.1782210809029408;2458903.871548503;20200224.3715485;2019.963060352304;5.53035745476332;1.84526;718.1198342;3.9125e-08;1.3416e-08;1.2593e-07;4.4082e-06;1.7991e-05;2.8498e-05;2.3548e-05;1.4563e-08;1.1469e-09;0.00013178;1.2999e-05;MBA;0.40809;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000166;2000166;   166 Rhodope;166;Rhodope;;N;N;9.9;52.393;0.046;0.196;JPL 34;2459000.5;59000;20200531;J2000;0.2118879432880497;2.684202123123179;2.115452055885192;12.02987215146807;128.9157313609438;264.3227866813507;188.8844358106977;3.252952190361166;0.224120328619969;2459763.998631485;20220703.4986315;1606.2799935049;4.39775494457194;1.1611;451.865287;3.6375e-08;8.6715e-09;9.8548e-08;3.8048e-06;1.996e-05;2.1759e-05;1.0479e-05;1.0509e-08;1.0861e-09;4.8441e-05;7.7838e-06;MBA;0.4245;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000167;2000167;   167 Urda;167;Urda;;N;N;9.2;39.935;0.223;0.264;JPL 34;2459000.5;59000;20200531;J2000;0.03780602689586144;2.854407884172793;2.746494062931997;2.212391681231092;166.1890721021622;131.9739582979636;324.993795023192;2.962321705413589;0.2043760614186744;2459171.7832938153;20201118.2832938;1761.458741797173;4.82261120273011;1.73135;673.7894795;3.7345e-08;9.7842e-09;1.0774e-07;4.0147e-06;0.00010398;0.00011645;5.3445e-05;1.0154e-08;1.0508e-09;0.00026169;9.0568e-06;MBA;0.46251;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000168;2000168;   168 Sibylla;168;Sibylla;;N;N;8.1;145.366;0.056;3.219;JPL 43;2459000.5;59000;20200531;J2000;0.07406997950154888;3.373861224491159;3.123959392752028;4.669318206959058;205.9600207880787;175.3661175052101;32.68465969104802;3.62376305623029;0.1590425210983479;2458794.9910614765;20191107.4910615;2263.545607261753;6.197250122551;2.1267;827.647839;4.0773e-08;1.4641e-08;1.4302e-07;4.4475e-06;4.8863e-05;5.5797e-05;2.6414e-05;1.5726e-08;1.0353e-09;0.00016604;1.4734e-05;OMB;0.44459;Outer Main-Belt Asteroid (3.0–3.5 AU from Sun)
a0000169;2000169;   169 Zelia;169;Zelia;;N;N;9.5;37.517;0.188;0.706;JPL 32;2459000.5;59000;20200531;J2000;0.1311470750966643;2.357738302325014;2.048527820131714;5.500080463256645;354.7495797619219;334.9978206505991;270.6120323525266;2.666948784518315;0.2722454785074691;2459328.8359126383;20210424.3359126;1322.336010770968;3.62035868794242;1.03936;404.4877312;3.7386e-08;5.7494e-09;8.8659e-08;4.3485e-06;3.7923e-05;4.0783e-05;1.6408e-05;6.5035e-09;9.9582e-10;6.0686e-05;4.8369e-06;MBA;0.44657;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000170;2000170;   170 Maria;170;Maria;;N;N;9.4;33.136;0.282;0.831;JPL 41;2459000.5;59000;20200531;J2000;0.06349546568160834;2.553287574944062;2.391165391353924;14.37880488596324;301.2966479652009;158.268179856667;67.20213581250853;2.715409758534199;0.2415763839100429;2458722.3182724454;20190826.8182724;1490.211891465579;4.07997780004265;1.41217;549.5741989;3.4116e-08;7.1526e-09;8.6865e-08;4.3193e-06;1.7586e-05;4.7271e-05;4.2163e-05;7.6067e-09;1.0151e-09;0.0001748;6.2618e-06;MBA;0.41393;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000171;2000171;   171 Ophelia;171;Ophelia;;N;N;8.6;130.808;0.076;1.483;JPL 111;2459000.5;59000;20200531;J2000;0.1320474813997252;3.130117395365083;2.716793276821656;2.546746702399211;100.4765928246627;55.98180926315605;261.2654696417181;3.54344151390851;0.1779766937728269;2459555.2610098002;20211206.7610098;2022.736754844494;5.53795141641203;1.72752;672.2989584;3.4398e-08;1.0337e-08;1.0755e-07;3.4089e-06;8.9148e-05;9.0102e-05;1.4024e-05;1.1702e-08;8.8161e-10;7.9517e-05;1.002e-05;MBA;0.43737;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000172;2000172;   172 Baucis;172;Baucis;;N;N;8.7;62.43;0.1382;1.2;JPL 74;2459000.5;59000;20200531;J2000;0.1143240245237037;2.379692414926073;2.107636400923193;10.02031833331583;331.9167710549303;359.7120368678984;190.777710155087;2.651748428928952;0.2684867355106005;2459630.7817512495;20220220.2817512;1340.848363757569;3.67104274813845;1.09701;426.9233817;4.1838e-08;5.4145e-09;9.9266e-08;4.6579e-06;2.2849e-05;2.9052e-05;1.8702e-05;6.0336e-09;9.1634e-10;7.0113e-05;4.5763e-06;MBA;0.45412;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000173;2000173;   173 Ino;173;Ino;;N;N;8;125.821;0.096;1.489;JPL 94;2459000.5;59000;20200531;J2000;0.2089223924451776;2.742915108532757;2.169858721784069;14.19806469835666;148.1681913654199;228.8328059047299;120.8690795692832;3.315971495281445;0.2169629233448329;2458443.4044478848;20181120.9044479;1659.269678201327;4.54283279452793;1.19626;465.5485042;2.8521e-08;7.3287e-09;7.6437e-08;4.0647e-06;1.094e-05;1.5076e-05;1.1293e-05;8.8598e-09;8.6954e-10;5.1171e-05;6.65e-06;MBA;0.46749;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000174;2000174;   174 Phaedra;174;Phaedra;;N;N;8.3;64.849;0.169;0.392;JPL 51;2459000.5;59000;20200531;J2000;0.1411614255845109;2.861916562220357;2.457924340393409;12.12324734321833;327.657034374718;289.5067493944895;255.2908071526183;3.265908784047305;0.2035722711904882;2459514.858818296;20211027.3588183;1768.413732846445;4.84165293044886;1.47496;574.0101832;3.8019e-08;1.0438e-08;1.0881e-07;4.4142e-06;1.9744e-05;2.5506e-05;1.8181e-05;1.1911e-08;1.1137e-09;9.0238e-05;9.6742e-06;MBA;0.45167;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000175;2000175;   175 Andromache;175;Andromache;;N;N;8.4;94.532;0.094;1.084;JPL 46;2459000.5;59000;20200531;J2000;0.233241986423636;3.183538033483084;2.441003298698293;3.218514372431686;21.33500212904784;320.146024645055;278.9672838773844;3.926072768267875;0.1735157931747504;2459467.50484515;20210910.0048451;2074.739096731319;5.68032606907959;1.434;558.06978;3.5465e-08;9.5377e-09;1.1577e-07;4.2491e-06;7.6309e-05;7.6798e-05;1.1372e-05;1.1762e-08;7.7977e-10;6.6718e-05;9.3237e-06;MBA;0.43319;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000176;2000176;   176 Iduna;176;Iduna;;N;N;8.2;106.976;0.106;1.08;JPL 47;2459000.5;59000;20200531;J2000;0.1709289289682318;3.18223101667466;2.638295677264972;22.6697683992267;200.4915036004874;188.5553142489944;47.82971031709283;3.726166356084347;0.1736227046507947;2458725.0192648433;20190829.5192648;2073.461536750414;5.67682830048026;1.64416;639.8577472;3.1636e-08;9.9417e-09;1.0125e-07;3.4611e-06;9.9382e-06;1.4779e-05;1.0792e-05;1.1641e-08;8.1363e-10;6.1923e-05;9.7167e-06;MBA;0.43401;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000177;2000177;   177 Irma;177;Irma;;N;N;9.6;69.049;0.061;0.649;JPL 85;2459000.5;59000;20200531;J2000;0.233641160518628;2.770853528140114;2.123468094198323;1.382254494507769;346.9778577385824;39.35551068448378;340.3507654419379;3.418238962081905;0.2136897645725914;2459092.4521559556;20200830.952156;1684.685275965599;4.61241690887228;1.12803;438.9954351;3.535e-08;9.6848e-09;9.7594e-08;4.303e-06;0.0001615;0.00016174;1.0497e-05;1.1948e-08;1.1203e-09;4.9389e-05;8.8326e-06;MBA;0.47931;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000178;2000178;   178 Belisana;178;Belisana;;N;N;9.4;35.81;0.2438;0.9;JPL 40;2459000.5;59000;20200531;J2000;0.04288955199175561;2.459928702562057;2.354423462577509;1.893683273289696;51.09283380368849;211.3572187536951;118.5166731439549;2.565433942546604;0.255458462528366;2458536.5628417986;20190222.0628418;1409.231060255151;3.85826436757057;1.33905;521.1180885;3.595e-08;6.9636e-09;8.801e-08;4.0633e-06;0.00012671;0.00013673;5.1659e-05;7.2622e-09;1.0847e-09;0.00020218;5.9839e-06;MBA;0.46459;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000179;2000179;   179 Klytaemnestra;179;Klytaemnestra;;N;N;8.1;69.946;0.198;0.518;JPL 31;2459000.5;59000;20200531;J2000;0.110185139456284;2.972150328183718;2.644663529787755;7.818348549431696;251.8652305865158;103.7170799593883;348.0182884126306;3.299637126579682;0.1923525358814442;2459062.7903749747;20200801.290375;1871.563576483779;5.12406181104388;1.65449;643.8778733;4.068e-08;1.3211e-08;1.2188e-07;4.8448e-06;3.3857e-05;4.0753e-05;2.3984e-05;1.4667e-08;1.2825e-09;0.00012483;1.2478e-05;MBA;0.497;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000180;2000180;   180 Garumna;180;Garumna;;N;N;10.2;23.44;0.242;0.414;JPL 31;2459000.5;59000;20200531;J2000;0.1673893277127654;2.720860833199281;2.265417767530059;0.8677906702039913;311.8667481792222;176.1796076536649;248.9736230020978;3.176303898868504;0.2196061915355402;2459506.070340351;20211018.5703404;1639.298042932178;4.48815343718598;1.28049;498.3282933;3.7405e-08;9.3445e-09;1.0118e-07;4.368e-06;0.00026241;0.0002627;1.4005e-05;1.0909e-08;1.1313e-09;6.5045e-05;8.445e-06;MBA;0.46683;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000181;2000181;   181 Eucharis;181;Eucharis;;N;N;7.9;115.383;0.101;1.464;JPL 69;2459000.5;59000;20200531;J2000;0.2067907168844894;3.124488678364537;2.478373424668064;18.8934629291013;143.0198638026373;318.9291753852162;281.9223372096291;3.770603932061011;0.1784578436101195;2459438.0132031795;20210811.5132032;2017.283144956628;5.52302024628782;1.52406;593.1184302;3.5515e-08;1.1555e-08;1.105e-07;4.4891e-06;1.124e-05;1.4718e-05;1.1054e-05;1.3945e-08;9.8998e-10;6.3211e-05;1.1191e-05;MBA;0.41353;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000182;2000182;   182 Elsa;182;Elsa;;N;N;9.1;39.52;0.196;0.387;JPL 103;2459000.5;59000;20200531;J2000;0.1864822192132134;2.416075104329307;1.965520057088182;2.005421637608766;107.1839277073042;310.8437332011688;27.09470482571808;2.866630151570432;0.2624450756878529;2458897.2604754833;20200217.7604755;1371.715582989932;3.75555258861035;0.978468;380.79039156;3.4307e-08;5.7981e-09;8.3149e-08;3.9798e-06;0.00012604;0.0001266;1.2403e-05;6.8793e-09;9.4472e-10;4.7183e-05;4.9378e-06;MBA;0.51539;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000183;2000183;   183 Istria;183;Istria;;N;N;9.6;32.927;0.227;0.168;JPL 41;2459000.5;59000;20200531;J2000;0.3497691537619807;2.792681089366713;1.815887388011831;26.38815454149975;141.9040497591751;264.0825551999538;230.842432481917;3.769474790721595;0.2111893714286969;2459612.072290046;20220201.57229;1704.631239558121;4.66702598099417;1.0128;394.151376;3.5564e-08;9.6762e-09;9.8625e-08;4.0878e-06;9.5195e-06;1.1044e-05;8.9145e-06;1.3061e-08;1.0976e-09;4.451e-05;8.8595e-06;MBA;0.38902;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000184;2000184;   184 Dejopeja;184;Dejopeja;;N;N;8.4;62.483;0.215;0.32;JPL 84;2459000.5;59000;20200531;J2000;0.06593039561958168;3.186591878448815;2.976498615224538;1.143320113462809;331.5618410353891;210.3940146228641;0.9149808919886288;3.39668514167309;0.1732664217252495;2458995.219225555;20200525.7192256;2077.725138058522;5.68850140467768;1.979;770.16743;3.8808e-08;1.3488e-08;1.236e-07;4.3122e-06;0.00019971;0.00020206;3.0842e-05;1.4377e-08;1.1e-09;0.000178;1.3191e-05;MBA;0.44649;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000185;2000185;   185 Eunike;185;Eunike;;N;N;7.7;160.464;0.062;2.016;JPL 86;2459000.5;59000;20200531;J2000;0.1284428940822561;2.739787275901576;2.387881069015037;23.23849991022361;153.7831710833105;223.4859821085653;272.6385173575691;3.091693482788116;0.2173345675407526;2459402.4677294367;20210706.9677294;1656.432311130148;4.53506450685872;1.42111;553.0533787;3.3138e-08;7.1642e-09;9.0311e-08;4.0448e-06;9.3424e-06;1.8469e-05;1.7612e-05;8.0844e-09;8.5245e-10;8.1876e-05;6.497e-06;MBA;0.41358;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000186;2000186;   186 Celuta;186;Celuta;;N;N;9.1;49.99;0.1929;1.6;JPL 72;2459000.5;59000;20200531;J2000;0.1503214224566615;2.361842696766801;2.006807142969938;13.18435006024865;14.75299680183653;315.5296337184699;295.5501509807871;2.716878250563664;0.2715361273496859;2459237.8527590907;20210123.3527591;1325.790433537376;3.62981638203251;1.0193;396.680981;4.365e-08;6.9516e-09;1.0365e-07;5.5165e-06;1.7486e-05;2.4063e-05;1.8192e-05;7.9966e-09;1.1988e-09;6.7307e-05;5.8533e-06;MBA;0.4508;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000187;2000187;   187 Lamberta;187;Lamberta;;N;N;8.3;147.294;0.044;1.389;JPL 90;2459000.5;59000;20200531;J2000;0.2412956175936222;2.727125382078189;2.069081978754389;10.58457663827469;21.69147863326249;196.8222874160737;163.9267711861075;3.385168785401989;0.2188499318293981;2458251.4626582204;20180512.9626582;1644.962815344323;4.50366273879349;1.0647;414.349299;3.3855e-08;7.7894e-09;9.0928e-08;3.337e-06;1.7231e-05;1.8446e-05;8.2465e-06;9.6689e-09;9.3764e-10;3.6565e-05;7.0477e-06;MBA;0.45652;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000188;2000188;   188 Menippe;188;Menippe;;N;N;9.4;35.752;0.242;0.371;JPL 63;2459000.5;59000;20200531;J2000;0.1793971699059402;2.760638772732754;2.26538798977189;11.70492515168628;240.8944614203426;70.17071789847242;287.3670492786485;3.255889555693618;0.2148768847130164;2459338.5212386195;20210504.0212386;1675.37797507073;4.58693490779118;1.2827;499.188359;3.9876e-08;9.471e-09;1.118e-07;4.3949e-06;2.1166e-05;2.407e-05;1.3437e-05;1.117e-08;1.1058e-09;6.3243e-05;8.6217e-06;MBA;0.43695;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000189;2000189;   189 Phthia;189;Phthia;;N;N;9.3;38.49;0.17;0.317;JPL 76;2459000.5;59000;20200531;J2000;0.03566134700549521;2.450068801055491;2.362696047353714;5.175021146636595;203.357843353084;168.1126569236233;336.5911598240987;2.537441554757268;0.2570020892020295;2459091.584240788;20200830.0842408;1400.766823015994;3.83509054898287;1.36242;530.2129914;3.8347e-08;6.5154e-09;9.5008e-08;4.2752e-06;4.6433e-05;7.7601e-05;6.3089e-05;6.7478e-09;1.0252e-09;0.00024554;5.5876e-06;MBA;0.48007;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
a0000190;2000190;   190 Ismene;190;Ismene;;N;N;7.7;159;0.066;;JPL 104;2459000.5;59000;20200531;J2000;0.1667079236509023;3.986862468638434;3.32222090461001;6.176684878091375;175.4558550523275;271.1249637586897;308.828094775698;4.651504032666858;0.1238104186860319;2459413.8085548645;20210718.3085549;2907.671291484087;7.96077013411112;2.34663;913.2379971;3.8027e-08;2.9787e-08;1.6023e-07;4.9558e-06;3.9362e-05;4.2349e-05;1.8302e-05;3.4753e-08;1.3875e-09;0.00015048;3.2586e-05;OMB;0.47367;Outer Main-Belt Asteroid (3.0–3.5 AU from Sun)
